scene_id	book_num	book_title	era_band	slot_in_book	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	authority_class
B02_S083	2	The Diary and the Blue Light	Era I — Contact and First Threads	95	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack Confirms That Books Can Be Maps	Mack Confirms That Books Can Be Maps	kept	The guardian legitimizes practical consequence.	Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_EXPANSION_EXTRACT:book.txt:B02_S083; SCENE_EXPANSION_EXTRACT:book.txt:B02_S083						accepted_tier1_or_2
B02_S100	2	The Diary and the Blue Light	Era I — Contact and First Threads	96	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Pressure Banked Not Released	Pressure Banked Not Released	rewritten_beat_end	Book 2 stores future revelations deliberately.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_EXPANSION_EXTRACT:book.txt:B02_S100; SCENE_EXPANSION_EXTRACT:book.txt:B02_S100						accepted_tier1_or_2
B02_S110	2	The Diary and the Blue Light	Era I — Contact and First Threads	97	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Pair Facing Forward Together	The Pair Facing Forward Together	rewritten_beat_end	Book 2 locks shared interpretive motion.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_EXPANSION_EXTRACT:book.txt:B02_S110; SCENE_EXPANSION_EXTRACT:book.txt:B02_S110						accepted_tier1_or_2
B02_S111	2	The Diary and the Blue Light	Era I — Contact and First Threads	98	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Diary the Blue Light and the Oasis Form a Triad	The Diary the Blue Light and the Oasis Form a Triad	kept	Book 2's governing forces become legible.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_EXPANSION_EXTRACT:book.txt:B02_S111; SCENE_EXPANSION_EXTRACT:book.txt:B02_S111						accepted_tier1_or_2
B02_S119	2	The Diary and the Blue Light	Era I — Contact and First Threads	99	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Book Two Locks Its First True Orbit	The story now knows how this volume moves	rewritten_from_detail	The story now knows how this volume moves.			Pip (Indalwin Willowjayce) | Mack | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Alex | Majiskii	"Alex entrusts Daisy May and Majiskii to Pip at the floating market. | Boojay: wounded jackrabbit in the market. Healing that does not hold. | Boojay: first sign of trouble — cold cruelty flash. | Xethrolund diary: identity questions, ""You are not what was done to you."" (Book 03 territory but seeded here)"	SCENE_EXPANSION_EXTRACT:book.txt:B02_S119; SCENE_EXPANSION_EXTRACT:book.txt:B02_S119						accepted_tier1_or_2
B03_L055	3	The First Thread	Era I — Contact and First Threads	55	DIRECT_SOURCE	SCENE_LADDER	The True Name Recognition	The True Name Recognition	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L055; PLACED_FILE:books/Book_03_The_First_Thread/placed/B03_003__The_True_Name_Recognition.md:B03_003; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B03_003						accepted_tier1_or_2
B03_001	3	The First Thread	Era I — Contact and First Threads	350	DIRECT_SOURCE	PLACED_FILE	Diary Correspondence Deepens	Diary Correspondence Deepens	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	PLACED_FILE:books/Book_03_The_First_Thread/placed/B03_001__Diary_Correspondence_Deepens.md:B03_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B03_001						accepted_tier1_or_2
B03_002	3	The First Thread	Era I — Contact and First Threads	351	DIRECT_SOURCE	PLACED_FILE	The P A P I Reveals Himself	The P A P I Reveals Himself	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	PLACED_FILE:books/Book_03_The_First_Thread/placed/B03_002__The_P_A_P_I_Reveals_Himself.md:B03_002						accepted_tier1_or_2
B03_004	3	The First Thread	Era I — Contact and First Threads	352	DIRECT_SOURCE	PLACED_FILE	Clarity Anchor Established	Clarity Anchor Established	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	PLACED_FILE:books/Book_03_The_First_Thread/placed/B03_004__Clarity_Anchor_Established.md:B03_004; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B03_004						accepted_tier1_or_2
B03_S012	3	The First Thread	Era I — Contact and First Threads	353	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Thread Active	The Thread Active	rewritten_beat_end	Book 3 opens in activation, not setup.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S012; SCENE_EXPANSION_EXTRACT:book.txt:B03_S012						accepted_tier1_or_2
B03_S060	3	The First Thread	Era I — Contact and First Threads	354	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Tension Transferred Forward	Tension Transferred Forward	rewritten_beat_end	Book 3 builds pressure productively.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S060; SCENE_EXPANSION_EXTRACT:book.txt:B03_S060						accepted_tier1_or_2
B03_S096	3	The First Thread	Era I — Contact and First Threads	355	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Thread Verified in the Wider World	The Thread Verified in the Wider World	rewritten_beat_end	Book 3 grows outward.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S096; SCENE_EXPANSION_EXTRACT:book.txt:B03_S096						accepted_tier1_or_2
B03_S109	3	The First Thread	Era I — Contact and First Threads	356	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Thread the House the Pair and the World Finally Weave Together	The Thread the House the Pair and the World Finally Weave Together	kept	Book structure clarifies.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S109; SCENE_EXPANSION_EXTRACT:book.txt:B03_S109						accepted_tier1_or_2
B03_S117	3	The First Thread	Era I — Contact and First Threads	357	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Book Three Finds Its Own True Motion	Book Three Finds Its Own True Motion	kept	Not just extension of Book 2.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S117; SCENE_EXPANSION_EXTRACT:book.txt:B03_S117						accepted_tier1_or_2
B03_S120	3	The First Thread	Era I — Contact and First Threads	358	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Weave Active	The Weave Active	rewritten_beat_end	Book 3 is now properly underway.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_EXPANSION_EXTRACT:book.txt:B03_S120; SCENE_EXPANSION_EXTRACT:book.txt:B03_S120						accepted_tier1_or_2
B04_001	4	Crocodile Smile	Era I — Contact and First Threads	415	DIRECT_SOURCE	PLACED_FILE	Into The Expanse	Into The Expanse	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_001__Into_The_Expanse.md:B04_001; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_001__Into_The_Expanse.md:B04_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_001						accepted_tier1_or_2
B04_002	4	Crocodile Smile	Era I — Contact and First Threads	416	DIRECT_SOURCE	PLACED_FILE	The Wounded Jackrabbit	The Wounded Jackrabbit	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_002__The_Wounded_Jackrabbit.md:B04_002; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_002__The_Wounded_Jackrabbit.md:B04_002; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_002						accepted_tier1_or_2
B04_003	4	Crocodile Smile	Era I — Contact and First Threads	417	DIRECT_SOURCE	PLACED_FILE	Fleeing The Cockatrice	Fleeing The Cockatrice	kept		King of the Cockatrice	wowas::cockatrice_king	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_003__Fleeing_The_Cockatrice.md:B04_003; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_003__Fleeing_The_Cockatrice.md:B04_003; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_003						accepted_tier1_or_2
B04_004	4	Crocodile Smile	Era I — Contact and First Threads	418	DIRECT_SOURCE	PLACED_FILE	The Rescue Bond	The Rescue Bond	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_004__The_Rescue_Bond.md:B04_004; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_004__The_Rescue_Bond.md:B04_004; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_004						accepted_tier1_or_2
B04_005	4	Crocodile Smile	Era I — Contact and First Threads	419	DIRECT_SOURCE	PLACED_FILE	The Pocket Sanctuary	The Pocket Sanctuary	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_005__The_Pocket_Sanctuary.md:B04_005; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_005__The_Pocket_Sanctuary.md:B04_005; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_005						accepted_tier1_or_2
B04_006	4	Crocodile Smile	Era I — Contact and First Threads	420	DIRECT_SOURCE	PLACED_FILE	The Week Of Golden Light	The Week Of Golden Light	kept				Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_006__The_Week_Of_Golden_Light.md:B04_006; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_006__The_Week_Of_Golden_Light.md:B04_006; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_006						accepted_tier1_or_2
B04_S001	4	Crocodile Smile	Era I — Contact and First Threads	421	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Charm With Something Wrong Under It	Charm With Something Wrong Under It	rewritten_book_open	The surface tone is warmer, almost playful, but danger is already present beneath it.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S001						accepted_tier1_or_2
B04_S024	4	Crocodile Smile	Era I — Contact and First Threads	422	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Discernment Upgraded	Discernment Upgraded	rewritten_beat_end	Book 4 deepens from atmospheric unease into lived rule.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S024						accepted_tier1_or_2
B04_S048	4	Crocodile Smile	Era I — Contact and First Threads	423	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Mercy Refined Not Abandoned	Mercy Refined Not Abandoned	rewritten_beat_end	Book 4 protects the saga's moral core.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S048						accepted_tier1_or_2
