domain_alignment_serial	source_serial	source_name	domain	scene_id	event_beat_id	book_num	alignment_status	fact_status	citation_url	reader_projection	attention_triggers	digital_variance_policy	max_reader_detail	provenance_status
RWD-571bbd6bca57	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	culture	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5e722f32bc6e	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	hazard	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a98a7579749f	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	route	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d5cd84dfe530	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	quest	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1dbbd2caa28c	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	character_world_role	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4c19425771f1	RWS-27ee6ab85ffc	Butrint	location	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-25cd36a60836	RWS-27ee6ab85ffc	Butrint	artifact	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5713a2093bdd	RWS-27ee6ab85ffc	Butrint	faction	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e3db37a4f5cd	RWS-27ee6ab85ffc	Butrint	culture	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b6fd9a54797e	RWS-27ee6ab85ffc	Butrint	hazard	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-dcf58fb4eb6a	RWS-27ee6ab85ffc	Butrint	route	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8283f9d25f3e	RWS-27ee6ab85ffc	Butrint	quest	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4bcb55e19e42	RWS-27ee6ab85ffc	Butrint	character_world_role	B01_C037	EB-RW-00037	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/570	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-44481530bec1	RWS-b26c2cb5a434	Djémila	location	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-3bf907c0f8d7	RWS-b26c2cb5a434	Djémila	artifact	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-eb9a39be465c	RWS-b26c2cb5a434	Djémila	faction	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-47f7edb9d7be	RWS-b26c2cb5a434	Djémila	culture	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a638f8b3fb8e	RWS-b26c2cb5a434	Djémila	hazard	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-474e97bf7b03	RWS-b26c2cb5a434	Djémila	route	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6536ac5b6326	RWS-b26c2cb5a434	Djémila	quest	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7d8fca26adfb	RWS-b26c2cb5a434	Djémila	character_world_role	B01_C038	EB-RW-00038	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/191	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-828cea35fc57	RWS-7fb8161a0bbb	Tassili n'Ajjer	location	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-61b21fa76fff	RWS-7fb8161a0bbb	Tassili n'Ajjer	artifact	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4f4b9cb0b633	RWS-7fb8161a0bbb	Tassili n'Ajjer	faction	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-453c1b370024	RWS-7fb8161a0bbb	Tassili n'Ajjer	culture	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-fec492e9cc70	RWS-7fb8161a0bbb	Tassili n'Ajjer	hazard	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-349d05fc2108	RWS-7fb8161a0bbb	Tassili n'Ajjer	route	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ce529bb1ac1e	RWS-7fb8161a0bbb	Tassili n'Ajjer	quest	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d466a793c63a	RWS-7fb8161a0bbb	Tassili n'Ajjer	character_world_role	B01_C039	EB-RW-00039	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/179	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e45c6712fd28	RWS-7dd35d6f7a92	Los Glaciares National Park	location	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e33377bea8a1	RWS-7dd35d6f7a92	Los Glaciares National Park	artifact	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8a860885f6ec	RWS-7dd35d6f7a92	Los Glaciares National Park	faction	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f2f30a4b8d81	RWS-7dd35d6f7a92	Los Glaciares National Park	culture	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2faf1a8eaaeb	RWS-7dd35d6f7a92	Los Glaciares National Park	hazard	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-080e529bf26f	RWS-7dd35d6f7a92	Los Glaciares National Park	route	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-067084378e6d	RWS-7dd35d6f7a92	Los Glaciares National Park	quest	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2f33790aca9c	RWS-7dd35d6f7a92	Los Glaciares National Park	character_world_role	B01_C040	EB-RW-00040	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/145	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d02dc8456a29	RWS-0a85910ef6d5	Iguazu National Park	location	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-486f3fe3d7c3	RWS-0a85910ef6d5	Iguazu National Park	artifact	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1d98a2e47158	RWS-0a85910ef6d5	Iguazu National Park	faction	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f973635356a7	RWS-0a85910ef6d5	Iguazu National Park	culture	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b24017b6d649	RWS-0a85910ef6d5	Iguazu National Park	hazard	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-33625baadbd6	RWS-0a85910ef6d5	Iguazu National Park	route	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-856c4069ddc4	RWS-0a85910ef6d5	Iguazu National Park	quest	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6e7bda9971c0	RWS-0a85910ef6d5	Iguazu National Park	character_world_role	B01_C041	EB-RW-00041	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/303	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-abb22ced659c	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	location	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7ea3c13a2ad0	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	artifact	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0d7646cf7d00	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	faction	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5ab919352c19	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	culture	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8932c3a07982	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	hazard	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7e20ebee018d	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	route	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6145d40d03b6	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	quest	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e29ac71e52f3	RWS-7eaad7bd8328	Cueva de las Manos, Río Pinturas	character_world_role	B01_C042	EB-RW-00042	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/936	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-760c01e6139f	RWS-941ab3130755	Los Alerces National Park	location	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-844d586e550b	RWS-941ab3130755	Los Alerces National Park	artifact	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-fef289a5375c	RWS-941ab3130755	Los Alerces National Park	faction	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4dc3fec5b4f0	RWS-941ab3130755	Los Alerces National Park	culture	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e2ffc3317781	RWS-941ab3130755	Los Alerces National Park	hazard	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6763c23c0317	RWS-941ab3130755	Los Alerces National Park	route	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e57ebf4aa0ee	RWS-941ab3130755	Los Alerces National Park	quest	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-fa0f3c6761ae	RWS-941ab3130755	Los Alerces National Park	character_world_role	B01_C043	EB-RW-00043	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1526	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-52795ad02c7c	RWS-1e503c01299d	ESMA Museum and Site of Memory	location	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f715d0996492	RWS-1e503c01299d	ESMA Museum and Site of Memory	artifact	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e69b9baf38b6	RWS-1e503c01299d	ESMA Museum and Site of Memory	faction	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2e80f2d80adb	RWS-1e503c01299d	ESMA Museum and Site of Memory	culture	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0f5714ed2646	RWS-1e503c01299d	ESMA Museum and Site of Memory	hazard	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-05df6140994e	RWS-1e503c01299d	ESMA Museum and Site of Memory	route	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6a039b723753	RWS-1e503c01299d	ESMA Museum and Site of Memory	quest	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-84dd4354155f	RWS-1e503c01299d	ESMA Museum and Site of Memory	character_world_role	B01_C044	EB-RW-00044	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1681	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6a63ef72fea2	RWS-101ce44f4817	Qhapaq Ñan, Andean Road System	location	B01_C045	EB-RW-00045	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/1459	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
