serial	character_id	book_num	event_id	event_type	event_text	linked_scene_serial	status
MAP-TIMELINE-11ab7ccae262	WC00148	B01	TL-WC00148-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-91051cb6b3c9	WC00149	B01	TL-WC00149-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-2d544e923c00	WC00150	B01	TL-WC00150-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-27d1d6aa0c06	WC00151	B01	TL-WC00151-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-48a63b29895f	WC00152	B01	TL-WC00152-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-cd46f8fd83ee	WC00153	B01	TL-WC00153-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-cd9ff41e8734	WC00154	B01	TL-WC00154-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-739ba3f68940	WC00155	B01	TL-WC00155-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7a64ae18f3b4	WC00156	B01	TL-WC00156-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-09b7c253a759	WC00157	B01	TL-WC00157-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ab479d38f830	WC00158	B01	TL-WC00158-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-355f2a408754	WC00159	B01	TL-WC00159-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-abc6a0468352	WC00160	B01	TL-WC00160-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ec5d578f437e	WC00161	B01	TL-WC00161-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-8b25873776ad	WC00162	B01	TL-WC00162-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-1f2e20dbc9fc	WC00163	B01	TL-WC00163-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-2a686df46493	WC00164	B01	TL-WC00164-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-93a4a7cfb782	WC00165	B01	TL-WC00165-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-67dcc91b05ce	WC00166	B01	TL-WC00166-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-637ec57fd174	WC00167	B01	TL-WC00167-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-dbf4c0ccde65	WC00168	B01	TL-WC00168-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f7f4f9dbb22b	WC00169	B01	TL-WC00169-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a8c7e9fe20be	WC00170	B01	TL-WC00170-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4e36543151b4	WC00171	B01	TL-WC00171-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e3cecdfe526d	WC00172	B01	TL-WC00172-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0a0b62439361	WC00173	B01	TL-WC00173-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-76f627127813	WC00174	B01	TL-WC00174-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d80c20a89168	WC00175	B01	TL-WC00175-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-1c8703a6b8f7	WC00176	B01	TL-WC00176-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-683d8ef0c2a1	WC00177	B01	TL-WC00177-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-5948943cb69b	WC00178	B01	TL-WC00178-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e9e5e2ee1610	WC00179	B01	TL-WC00179-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-70a24515bd07	WC00180	B01	TL-WC00180-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-86657ba4ac74	WC00181	B01	TL-WC00181-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-40c0f227929c	WC00182	B01	TL-WC00182-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-513081839a98	WC00183	B01	TL-WC00183-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-8f181edbcdf5	WC00184	B01	TL-WC00184-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-2bfae302259f	WC00185	B01	TL-WC00185-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-54145b0dba2c	WC00186	B01	TL-WC00186-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-37cefb171ff4	WC00187	B01	TL-WC00187-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7b55f26e8c6e	WC00188	B01	TL-WC00188-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-9f98596fb691	WC00189	B01	TL-WC00189-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-9ee52da3e7b3	WC00190	B01	TL-WC00190-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c921b119b372	WC00191	B01	TL-WC00191-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d5ce21d6dddb	WC00192	B01	TL-WC00192-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-13d9e5c55cfd	WC00193	B01	TL-WC00193-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-15dfa66cb7d2	WC00194	B01	TL-WC00194-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-9fc27a5373f9	WC00195	B01	TL-WC00195-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-14bef806c257	WC00196	B01	TL-WC00196-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-80d71a097539	WC00197	B01	TL-WC00197-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-85a7a5aa91b9	WC00198	B01	TL-WC00198-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-bb6ae6b667af	WC00199	B01	TL-WC00199-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-228de6d1c65d	WC00200	B01	TL-WC00200-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b0a6828c7bca	WC00201	B01	TL-WC00201-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c8f7c735d10a	WC00202	B01	TL-WC00202-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-7add78d6d359	WC00203	B01	TL-WC00203-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-c0526f96b93d	WC00204	B01	TL-WC00204-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-dc5066c544ae	WC00205	B01	TL-WC00205-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e19f545a570a	WC00206	B01	TL-WC00206-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b8a4fc0e55a7	WC00207	B01	TL-WC00207-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-bfbd76dfe06b	WC00208	B01	TL-WC00208-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a9804f046b6b	WC00209	B01	TL-WC00209-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d84ed5deb770	WC00210	B01	TL-WC00210-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-66777d056fcb	WC00211	B01	TL-WC00211-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a415ecd9006e	WC00212	B01	TL-WC00212-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-572286cca331	WC00213	B01	TL-WC00213-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-f92808d5c8ff	WC00214	B01	TL-WC00214-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-25b359edc22b	WC00215	B01	TL-WC00215-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-48e1b803755b	WC00216	B01	TL-WC00216-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-231a37ac4a0f	WC00217	B01	TL-WC00217-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-74c6687c4d7d	WC00218	B01	TL-WC00218-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-17d71b06ad21	WC00219	B01	TL-WC00219-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-61cec8941e40	WC00220	B01	TL-WC00220-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-cd8a1c1c1d5c	WC00221	B01	TL-WC00221-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-845f2f278e6d	WC00222	B01	TL-WC00222-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-84fae796da93	WC00223	B01	TL-WC00223-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d5e9cfd2af50	WC00224	B01	TL-WC00224-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-6aece8fd8130	WC00225	B01	TL-WC00225-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-1fc4ccb9e3c8	WC00226	B01	TL-WC00226-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ca507293a521	WC00227	B01	TL-WC00227-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d166c538afcb	WC00228	B01	TL-WC00228-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-db33cc1633d9	WC00229	B01	TL-WC00229-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4b4b614c1733	WC00230	B01	TL-WC00230-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d85656b71742	WC00231	B01	TL-WC00231-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-766ef4897795	WC00232	B01	TL-WC00232-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ba98cb59bcd0	WC00233	B01	TL-WC00233-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-b1f7085e2b43	WC00234	B01	TL-WC00234-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a8c937bd0ac0	WC00235	B01	TL-WC00235-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-5fa27bc93328	WC00236	B01	TL-WC00236-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-0c145f4f1bc9	WC00237	B01	TL-WC00237-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a5f3b6855089	WC00238	B01	TL-WC00238-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-dc5d0b925cfe	WC00239	B01	TL-WC00239-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-424d9007530a	WC00240	B01	TL-WC00240-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ef0379bd13e7	WC00241	B01	TL-WC00241-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-078ec0ca45b4	WC00242	B01	TL-WC00242-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-af755dd17f1c	WC00243	B01	TL-WC00243-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-ec1ff34d661d	WC00244	B01	TL-WC00244-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-a45302bd4013	WC00245	B01	TL-WC00245-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-612315259d79	WC00246	B01	TL-WC00246-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-4e65b112386f	WC00247	B01	TL-WC00247-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-5e325d2540d1	WC00248	B01	TL-WC00248-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-eb5bd5781139	WC00249	B01	TL-WC00249-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-57ed84601fbc	WC00250	B01	TL-WC00250-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-af99174316e5	WC00251	B01	TL-WC00251-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-9ce720cf9010	WC00252	B01	TL-WC00252-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-d6a0402e0248	WC00253	B01	TL-WC00253-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
MAP-TIMELINE-e9e00576be8f	WC00254	B01	TL-WC00254-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-0e25362cc531	generated_linked
